interval, total, insert, update counters, update state, calc, save, queue time, active, finished, insert, update, queue size
266,1,0,0,1,0,0,0,189,27,0,189,0
267,1,0,0,1,0,0,0,189,27,0,189,0
268,1,0,1,0,0,0,0,189,27,0,189,0
269,1,0,1,0,0,0,0,189,27,0,189,0
270,1,0,1,0,0,0,0,189,27,0,189,0
271,1,0,1,0,0,0,0,189,27,0,189,0
272,1,0,1,0,0,0,0,190,27,1,190,0
273,1,0,0,1,0,0,1,190,27,0,190,0
274,1,0,1,0,0,0,0,190,27,0,190,0
275,1,0,0,1,0,0,0,190,27,0,190,0
276,1,0,0,1,0,0,0,190,27,0,190,0
277,2,0,2,0,0,0,0,190,27,0,190,0
278,1,0,0,1,0,0,0,190,27,0,190,0
279,1,0,0,1,0,0,0,190,27,0,190,0
280,16,1,0,1,10,4,0,191,20,1,191,0
281,1,0,0,1,0,0,0,191,20,0,191,0
282,2,0,1,1,0,0,0,171,41,1,171,0
283,1,0,0,1,0,0,0,171,41,0,171,0
284,1,0,1,0,0,0,0,171,41,0,170,0
285,1,0,1,0,0,0,0,170,42,0,170,0
286,1,0,0,1,0,0,1,170,42,0,170,0
287,1,0,1,0,0,0,0,170,42,0,170,0
288,1,0,1,0,0,0,0,170,42,0,170,0
289,1,0,0,1,0,0,0,170,42,0,170,0
290,1,0,1,0,0,0,0,170,42,0,170,0
291,1,0,1,0,0,0,0,170,42,0,170,0
292,1,0,1,0,0,0,0,169,43,0,169,0
293,2,0,1,1,0,0,0,167,45,0,167,0
294,2,1,0,1,0,0,0,165,47,0,165,0
295,1,1,0,0,0,0,0,165,47,0,165,0
296,1,0,0,1,0,0,0,165,47,0,165,0
297,1,0,0,1,0,0,0,163,49,0,163,0
298,1,0,1,0,0,0,0,161,51,0,161,0
299,1,0,0,1,0,0,0,161,51,0,161,0
300,113,0,0,1,107,4,0,161,5,0,161,0
301,1,0,1,0,0,0,0,161,5,0,161,0
302,1,0,0,1,0,0,0,161,5,0,160,0
303,1,0,1,0,0,0,0,160,6,0,160,0
304,2,0,0,2,0,0,0,151,20,5,151,0
305,1,0,0,1,0,0,0,147,24,0,147,0
306,1,0,1,0,0,0,0,142,29,0,142,0
307,1,0,0,1,0,0,0,140,31,0,140,0
308,1,0,0,1,0,0,0,140,31,0,140,0
309,1,0,0,1,0,0,0,140,31,0,140,0
310,1,0,0,1,0,0,0,140,31,0,140,0
311,1,0,0,1,0,0,0,140,31,0,140,0
312,2,1,0,1,0,0,0,134,42,5,134,0
313,2,0,1,1,0,0,0,120,56,0,120,0
314,1,0,1,0,0,0,0,118,58,0,118,0
315,1,0,0,1,0,0,0,118,58,0,118,0
316,1,0,1,0,0,0,0,118,58,0,118,0
317,1,0,0,1,0,0,0,120,60,4,120,0
318,1,0,0,1,0,0,0,120,60,0,120,0
319,1,0,1,0,0,0,0,119,61,0,119,0
320,137,0,0,1,132,4,0,119,3,0,119,0
321,1,0,0,1,0,0,0,119,3,0,119,0
322,0,0,0,0,0,0,0,120,3,1,120,0
323,1,0,1,0,0,0,0,120,3,0,120,0
324,0,0,0,0,0,0,0,119,4,0,120,0
325,1,0,0,1,0,0,0,121,4,2,121,0
326,1,0,1,0,0,0,0,121,4,0,121,0
327,0,0,0,0,0,0,1,121,4,0,121,0
328,1,0,0,1,0,0,0,121,4,0,119,0
329,1,0,1,0,0,0,0,118,7,0,118,0
330,1,0,1,0,0,0,0,118,7,0,118,0
331,1,0,1,0,0,0,0,118,7,0,118,0
332,1,0,1,0,0,0,0,117,8,0,116,0
333,1,0,1,0,0,0,0,111,14,0,111,0
334,1,0,1,0,0,0,0,111,14,0,111,0
335,0,0,0,0,0,0,1,111,14,0,111,0
336,1,0,1,0,0,0,0,111,14,0,111,0
337,1,0,0,1,0,0,0,111,14,0,111,0
338,0,0,0,0,0,0,0,111,14,0,111,0
339,1,0,1,0,0,0,0,111,14,0,111,0
340,18,0,0,1,13,4,0,111,2,0,111,0
341,0,0,0,0,0,0,0,111,2,0,111,0
342,0,0,0,0,0,0,1,112,2,2,111,0
343,1,0,0,1,0,0,0,111,3,0,111,0
344,0,0,0,0,0,0,0,111,3,0,111,0
345,1,0,1,0,0,0,0,111,3,0,111,0
346,1,0,0,1,0,0,0,109,5,0,109,0
347,0,0,0,0,0,0,0,109,5,0,109,0
