interval, total, insert, update counters, update state, calc, save, queue time, active, finished, insert, update, queue size
interval, total, insert, update counters, update state, calc, save, queue time, active, finished, insert, update, queue size
331,1,0,0,1,0,0,0,136,25,1,136,0
332,1,0,1,0,0,0,0,133,28,0,133,0
333,0,0,0,0,0,0,0,132,31,2,132,0
334,1,0,1,0,0,0,0,134,31,2,134,0
335,1,0,0,1,0,0,0,134,31,0,134,0
336,0,0,0,0,0,0,0,131,34,0,131,0
337,0,0,0,0,0,0,0,130,37,2,131,0
338,1,0,1,0,0,0,0,132,37,2,132,0
339,1,0,1,0,0,0,0,132,37,0,132,0
340,3,0,0,0,0,3,0,129,29,0,129,0
341,1,0,1,0,0,0,0,128,32,2,129,0
342,0,0,0,0,0,0,0,130,32,2,130,0
343,1,0,1,0,0,0,0,130,32,0,130,0
344,0,0,0,0,0,0,0,128,34,0,128,0
345,1,0,1,0,0,0,0,126,38,2,127,0
346,1,0,1,0,0,0,0,128,38,2,128,0
347,1,0,0,1,0,0,0,128,38,0,128,0
348,1,0,1,0,0,0,0,126,40,0,126,0
349,1,1,0,0,0,0,0,124,44,2,125,0
350,1,0,0,1,0,0,0,126,44,2,126,0
351,1,0,1,0,0,0,0,126,45,1,126,0
352,1,0,0,1,0,0,0,124,47,0,124,0
353,1,0,1,0,0,0,0,122,51,2,122,0
354,0,0,0,0,0,0,0,124,51,3,124,0
355,0,0,0,0,0,0,0,124,51,0,124,0
356,0,0,0,0,0,0,0,122,53,0,122,0
357,0,0,0,0,0,0,0,120,57,2,121,0
358,1,0,1,0,0,0,0,122,57,2,122,0
359,0,0,0,0,0,0,0,122,57,0,122,0
360,3,0,0,0,0,3,0,120,48,0,120,0
361,1,0,0,1,0,0,0,118,52,2,119,0
362,1,1,0,0,0,0,0,120,52,3,120,0
363,0,0,0,0,0,0,0,120,52,0,120,0
364,0,0,0,0,0,0,0,118,54,0,118,0
365,0,0,0,0,0,0,0,116,58,2,117,0
366,3,0,1,2,0,0,0,64,112,2,64,0
367,1,0,0,1,0,0,0,64,112,0,64,0
368,1,0,1,0,0,0,0,64,112,0,64,0
369,1,0,0,1,0,0,0,64,114,2,64,0
370,1,1,0,0,0,0,0,66,114,2,66,0
371,1,0,0,1,0,0,0,66,115,1,66,0
372,0,0,0,0,0,0,0,66,115,0,66,0
373,0,0,0,0,0,0,0,66,117,2,66,0
374,0,0,0,0,0,0,0,68,117,2,68,0
375,0,0,0,0,0,0,0,68,117,0,68,0
376,0,0,0,0,0,0,1,68,117,0,68,0
377,1,0,1,0,0,0,0,68,119,2,68,0
378,1,0,1,0,0,0,0,70,119,2,70,0
379,1,0,1,0,0,0,0,70,119,0,70,0
380,257,0,0,0,254,3,0,70,0,0,70,0
381,0,0,0,0,0,0,1,70,2,2,70,0
382,1,0,1,0,0,0,0,72,2,3,72,0
383,0,0,0,0,0,0,0,72,2,0,72,0
384,1,1,0,0,0,0,0,72,2,0,72,0
385,0,0,0,0,0,0,1,72,4,2,72,0
386,0,0,0,0,0,0,0,74,4,2,74,0
387,0,0,0,0,0,0,0,74,4,0,74,0
388,1,0,1,0,0,0,0,74,4,0,74,0
389,0,0,0,0,0,0,0,74,6,2,74,0
390,1,0,1,0,0,0,0,76,6,2,76,0
391,1,0,1,0,0,0,0,76,7,1,76,0
392,0,0,0,0,0,0,0,76,7,0,76,0
393,1,0,1,0,0,0,0,76,9,2,76,0
394,0,0,0,0,0,0,0,78,9,2,78,0
395,0,0,0,0,0,0,0,78,9,0,78,0
396,1,0,1,0,0,0,0,78,9,0,78,0
397,1,0,0,1,0,0,0,78,11,2,78,0
398,1,1,0,0,0,0,0,80,11,2,80,0
399,0,0,0,0,0,0,0,80,11,0,80,0
400,1,0,0,0,0,1,0,80,0,0,80,0
401,1,0,1,0,0,0,0,80,2,2,80,0
402,0,0,0,0,0,0,0,82,2,2,82,0
403,1,0,0,1,0,0,0,82,2,0,82,0
404,0,0,0,0,0,0,1,82,2,0,82,0
405,0,0,0,0,0,0,0,82,4,2,82,0
406,1,0,1,0,0,0,0,84,4,2,84,0
407,0,0,0,0,0,0,0,84,4,0,84,0
408,1,0,1,0,0,0,0,84,4,0,84,0
409,0,0,0,0,0,0,0,84,6,2,84,0
410,0,0,0,0,0,0,0,86,6,2,86,0
411,0,0,0,0,0,0,0,86,7,1,86,0
412,1,0,1,0,0,0,0,86,7,0,86,0
413,0,0,0,0,0,0,0,86,9,2,86,0
414,1,1,0,0,0,0,0,88,9,3,88,0
415,1,0,1,0,0,0,0,88,9,0,88,0
416,1,0,0,0,0,0,0,88,9,0,88,0
417,0,0,0,0,0,0,1,88,11,2,88,0
418,1,0,1,0,0,0,0,90,11,2,90,0
419,1,0,1,0,0,0,0,90,11,0,90,0
420,2,0,1,0,0,1,0,90,0,0,90,0
421,1,0,1,0,0,0,0,90,2,2,90,0
422,1,1,0,0,0,0,0,92,2,3,92,0
423,1,0,0,1,0,0,0,92,2,0,92,0
424,1,1,0,0,0,0,0,92,2,0,92,0
425,1,0,0,1,0,0,0,92,4,2,92,0
426,1,0,1,0,0,0,0,94,4,2,94,0
427,1,0,0,1,0,0,0,94,4,0,94,0
428,1,1,0,0,0,0,0,94,4,0,94,0
429,0,0,0,0,0,0,0,94,6,2,94,0
430,1,0,0,0,0,0,0,96,6,2,96,0
431,1,0,0,1,0,0,0,96,7,1,96,0
432,0,0,0,0,0,0,0,96,7,0,96,0
433,1,0,0,1,0,0,0,96,9,2,96,0
434,1,1,0,0,0,0,0,98,9,2,98,0
435,0,0,0,0,0,0,0,98,9,0,98,0
436,0,0,0,0,0,0,0,98,9,0,98,0
437,0,0,0,0,0,0,1,98,11,2,98,0
438,0,0,0,0,0,0,1,100,11,2,100,0
439,0,0,0,0,0,0,0,100,11,0,100,0
440,2,0,1,0,0,1,0,100,0,0,100,0
441,1,0,0,1,0,0,0,100,2,2,100,0
442,0,0,0,0,0,0,1,102,2,2,102,0
443,1,0,1,0,0,0,0,102,2,0,102,0
444,0,0,0,0,0,0,0,102,2,0,102,0
445,1,0,1,0,0,0,0,102,4,2,102,0
446,0,0,0,0,0,0,0,104,4,2,104,0
447,1,0,0,1,0,0,0,104,4,0,104,0
448,0,0,0,0,0,0,0,104,4,0,104,0
449,1,0,0,1,0,0,0,104,6,2,104,0
450,1,0,1,0,0,0,0,106,6,2,106,0
451,1,0,1,0,0,0,0,106,7,1,106,0
452,0,0,0,0,0,0,0,106,7,0,106,0
453,0,0,0,0,0,0,0,106,9,2,106,0
454,0,0,0,0,0,0,0,108,9,2,108,0
455,0,0,0,0,0,0,0,108,9,0,108,0
456,1,0,0,1,0,0,0,108,9,0,108,0
457,1,0,0,1,0,0,0,108,11,2,108,0
458,1,0,1,0,0,0,0,110,11,2,110,0
